                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.73019,                 3.8922,                 1.2862,                0.15349,                0.31444,                0.15932,                 0.1308,                 0.6499,                 2.6117,                 1.2206,               0.070029,              0.0033301,              0.0033301
